"Transaction.ID","Date.of.Purchase","Time.of.Purchase","Purchase.Type","Payment.Method","Railcard","Ticket.Class","Ticket.Type","Price","Departure.Station","Arrival.Destination","Date.of.Journey","Departure.Time","Arrival.Time","Actual.Arrival.Time","Journey.Status","Reason.for.Delay","Refund.Request","Day.of.Week"
"2f0b003c-cb86-45fd-bf89",2024-03-15,2025-06-05 09:37:45,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-03-16,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:47:00,"Delayed","Weather","No","Saturday"
"db5e65d8-1dd8-4bb8-90f2",2024-03-15,2025-06-05 09:38:56,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-03-16,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:47:00,"Delayed","Weather","No","Saturday"
"1d544725-271f-4700-aef7",2024-03-15,2025-06-05 09:41:35,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-03-16,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:47:00,"Delayed","Weather","No","Saturday"
"ee7cd33c-df34-4d93-ad7c",2024-03-15,2025-06-05 09:44:05,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-03-16,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:47:00,"Delayed","Weather","No","Saturday"
"85bc9c98-3248-4a76-ba86",2024-03-15,2025-06-05 09:46:26,"Station","Credit Card","None","Standard","Advance",7,"London Euston","Birmingham New Street",2024-03-16,2025-06-05 08:15:00,2025-06-05 09:35:00,2025-06-05 10:12:00,"Delayed","Signal Failure","No","Saturday"
"1590e0f4-22eb-4fee-b379",2024-03-15,2025-06-05 10:39:14,"Station","Contactless","Adult","Standard","Advance",2,"Manchester Piccadilly","Liverpool Lime Street",2024-03-16,2025-06-05 09:00:00,2025-06-05 09:30:00,2025-06-05 11:11:00,"Delayed","Signal Failure","No","Saturday"
"bfba93f8-4e66-45c4-9139",2024-03-15,2025-06-05 10:45:37,"Station","Debit Card","Adult","First Class","Off-Peak",29,"Birmingham New Street","Manchester Piccadilly",2024-03-15,2025-06-05 11:15:00,2025-06-05 12:35:00,2025-06-05 13:00:00,"Delayed","Technical Issue","Yes","Friday"
"ee4f9954-125b-4cf7-92ea",2024-03-15,2025-06-05 10:47:37,"Station","Debit Card","Adult","First Class","Off-Peak",10,"Liverpool Lime Street","Manchester Piccadilly",2024-03-15,2025-06-05 11:15:00,2025-06-05 11:45:00,2025-06-05 12:12:00,"Delayed","Technical Issue","Yes","Friday"
"7d7e117a-e648-4b2f-be59",2024-03-15,2025-06-05 11:51:27,"Station","Debit Card","Adult","Standard","Advance",7,"Birmingham New Street","Manchester Piccadilly",2024-03-16,2025-06-05 11:15:00,2025-06-05 12:35:00,2025-06-05 12:43:00,"Delayed","Technical Issue","Yes","Saturday"
"937ee530-bf0b-47da-a802",2024-03-15,2025-06-05 11:51:44,"Station","Debit Card","Adult","Standard","Advance",2,"Liverpool Lime Street","Manchester Piccadilly",2024-03-16,2025-06-05 11:15:00,2025-06-05 11:45:00,2025-06-05 11:49:00,"Delayed","Technical Issue","Yes","Saturday"
"5bf8fc65-9085-43cb-90d8",2024-03-15,2025-06-05 12:42:56,"Station","Contactless","None","Standard","Advance",3,"Manchester Piccadilly","Liverpool Lime Street",2024-03-16,2025-06-05 11:00:00,2025-06-05 11:30:00,2025-06-05 13:59:00,"Delayed","Staff Shortage","No","Saturday"
"f72c7784-ab5d-4ef7-977e",2024-03-15,2025-06-05 16:07:57,"Station","Contactless","Adult","Standard","Anytime",101,"Liverpool Lime Street","London Euston",2024-03-15,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 19:59:00,"Delayed","Technical Issue","No","Friday"
"064c4f6e-1e2d-4b6a-91d8",2024-03-15,2025-06-05 18:11:48,"Station","Debit Card","Adult","Standard","Advance",56,"Manchester Piccadilly","London Euston",2024-03-16,2025-06-05 17:30:00,2025-06-05 19:20:00,2025-06-05 19:45:00,"Delayed","Technical Issue","Yes","Saturday"
"b05c3db4-88ab-4db4-8a16",2024-03-15,2025-06-05 19:39:44,"Station","Credit Card","None","Standard","Advance",3,"Manchester Piccadilly","Liverpool Lime Street",2024-03-16,2025-06-05 17:45:00,2025-06-05 18:15:00,2025-06-05 19:19:00,"Delayed","Traffic","No","Saturday"
"d1537404-8a99-4e18-a243",2024-03-16,2025-06-05 02:09:30,"Station","Credit Card","None","Standard","Off-Peak",126,"Manchester Piccadilly","London Euston",2024-03-16,2025-06-05 03:30:00,2025-06-05 05:20:00,2025-06-05 05:39:00,"Delayed","Weather Conditions","No","Saturday"
"5ca8823b-7bd4-4d98-9126",2024-03-16,2025-06-05 06:39:04,"Station","Credit Card","None","Standard","Off-Peak",113,"Liverpool Lime Street","London Euston",2024-03-16,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:47:00,"Delayed","Weather","No","Saturday"
"9ca2a6a1-ee8a-4c85-854b",2024-03-16,2025-06-05 06:41:07,"Station","Credit Card","None","First Class","Off-Peak",176,"Liverpool Lime Street","London Euston",2024-03-16,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:47:00,"Delayed","Weather","No","Saturday"
"8e4bbcc0-a86b-4642-832c",2024-03-16,2025-06-05 06:41:33,"Station","Credit Card","None","Standard","Off-Peak",113,"Liverpool Lime Street","London Euston",2024-03-16,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:47:00,"Delayed","Weather","No","Saturday"
"34c51a05-f3e7-48cf-89f3",2024-03-16,2025-06-05 06:43:15,"Station","Credit Card","None","Standard","Off-Peak",113,"Liverpool Lime Street","London Euston",2024-03-16,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:47:00,"Delayed","Weather","No","Saturday"
"04a148ef-7e4c-46b4-a047",2024-03-16,2025-06-05 09:30:26,"Station","Credit Card","None","First Class","Advance",118,"Liverpool Lime Street","London Euston",2024-03-17,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:29:00,"Delayed","Weather","No","Sunday"
"759850a6-c7b3-459d-9bcb",2024-03-16,2025-06-05 09:37:47,"Station","Credit Card","None","First Class","Advance",118,"Liverpool Lime Street","London Euston",2024-03-17,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:29:00,"Delayed","Weather","No","Sunday"
"f044a524-653a-4b95-bea9",2024-03-16,2025-06-05 09:41:41,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-03-17,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:29:00,"Delayed","Weather","No","Sunday"
"7e81dffd-eec5-44dd-bfb7",2024-03-16,2025-06-05 09:41:42,"Station","Contactless","None","Standard","Off-Peak",4,"Manchester Piccadilly","Liverpool Lime Street",2024-03-16,2025-06-05 11:00:00,2025-06-05 11:30:00,2025-06-05 13:59:00,"Delayed","Staff Shortage","No","Saturday"
"0039c246-3f29-4045-bc78",2024-03-16,2025-06-05 10:42:24,"Station","Contactless","Adult","Standard","Advance",6,"Manchester Piccadilly","Leeds",2024-03-17,2025-06-05 09:00:00,2025-06-05 09:45:00,2025-06-05 12:32:00,"Delayed","Signal Failure","No","Sunday"
"b31ab481-747e-47b5-a499",2024-03-16,2025-06-05 12:02:43,"Station","Debit Card","Adult","Standard","Advance",7,"Birmingham New Street","Manchester Piccadilly",2024-03-17,2025-06-05 11:15:00,2025-06-05 12:35:00,2025-06-05 13:16:00,"Delayed","Technical Issue","Yes","Sunday"
"f2d98e57-f377-4562-a204",2024-03-16,2025-06-05 12:55:18,"Online","Credit Card","Adult","Standard","Advance",2,"Liverpool Lime Street","Manchester Piccadilly",2024-03-17,2025-06-05 11:15:00,2025-06-05 11:45:00,2025-06-05 11:52:00,"Delayed","Technical Issue","No","Sunday"
"f672f99a-16e5-44ff-aab8",2024-03-16,2025-06-05 14:57:28,"Station","Debit Card","Senior","Standard","Advance",50,"Liverpool Lime Street","London Euston",2024-03-17,2025-06-05 09:30:00,2025-06-05 11:45:00,2025-06-05 11:54:00,"Delayed","Traffic","Yes","Sunday"
"344264f2-389f-4127-bede",2024-03-16,2025-06-05 16:10:30,"Station","Credit Card","None","Standard","Off-Peak",4,"Manchester Piccadilly","Liverpool Lime Street",2024-03-16,2025-06-05 17:45:00,2025-06-05 18:15:00,2025-06-05 19:19:00,"Delayed","Traffic","No","Saturday"
"e370162e-9669-4a90-8348",2024-03-16,2025-06-05 16:12:54,"Station","Debit Card","None","Standard","Advance",29,"Edinburgh Waverley","London Kings Cross",2024-03-17,2025-06-05 15:30:00,2025-06-05 19:50:00,2025-06-05 19:55:00,"Delayed","Staffing","Yes","Sunday"
"d72ae16e-d9f0-41a2-811e",2024-03-16,2025-06-05 16:13:49,"Station","Credit Card","None","Standard","Off-Peak",4,"Manchester Piccadilly","Liverpool Lime Street",2024-03-16,2025-06-05 17:45:00,2025-06-05 18:15:00,2025-06-05 19:19:00,"Delayed","Traffic","No","Saturday"
"2c7ec017-5ad9-4a23-9013",2024-03-16,2025-06-05 17:12:44,"Station","Debit Card","Adult","Standard","Off-Peak",76,"Liverpool Lime Street","London Euston",2024-03-16,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 19:55:00,"Delayed","Technical Issue","Yes","Saturday"
"c5f6c77f-6b1a-4aa4-a1e9",2024-03-16,2025-06-05 18:11:15,"Station","Debit Card","Adult","Standard","Advance",50,"Liverpool Lime Street","London Euston",2024-03-17,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 20:06:00,"Delayed","Technical Issue","Yes","Sunday"
"a9e9b757-4864-4a53-8195",2024-03-17,2025-06-05 04:13:24,"Station","Contactless","Disabled","Standard","Off-Peak",13,"London Paddington","Reading",2024-03-17,2025-06-05 05:30:00,2025-06-05 06:30:00,2025-06-05 07:20:00,"Delayed","Staff Shortage","No","Sunday"
"6a232c2e-399a-45d6-b0aa",2024-03-17,2025-06-05 06:31:40,"Station","Credit Card","None","Standard","Off-Peak",113,"Liverpool Lime Street","London Euston",2024-03-17,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:29:00,"Delayed","Weather","No","Sunday"
"2168f6b3-2f21-4127-8907",2024-03-17,2025-06-05 06:33:04,"Station","Credit Card","None","Standard","Off-Peak",113,"Liverpool Lime Street","London Euston",2024-03-17,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:29:00,"Delayed","Weather","No","Sunday"
"b70c8e6d-cbcd-4bf7-b056",2024-03-17,2025-06-05 06:33:58,"Station","Credit Card","None","Standard","Off-Peak",126,"Manchester Piccadilly","London Euston",2024-03-17,2025-06-05 08:00:00,2025-06-05 09:50:00,2025-06-05 10:10:00,"Delayed","Weather","No","Sunday"
"3a892b9d-c34e-45e0-8029",2024-03-17,2025-06-05 07:54:28,"Online","Debit Card","Adult","Standard","Off-Peak",3,"Manchester Piccadilly","Liverpool Lime Street",2024-03-17,2025-06-05 09:15:00,2025-06-05 09:45:00,2025-06-05 09:50:00,"Delayed","Weather","No","Sunday"
"7714cc24-6f12-478c-ba35",2024-03-17,2025-06-05 07:58:24,"Online","Debit Card","None","Standard","Advance",35,"London Kings Cross","York",2024-03-18,2025-06-05 06:15:00,2025-06-05 08:05:00,2025-06-05 08:36:00,"Delayed","Technical Issue","No","Monday"
"59776f0a-b47c-4f31-bc33",2024-03-17,2025-06-05 09:31:43,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-03-18,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:03:00,"Delayed","Weather","No","Monday"
"575ff5ab-828d-4674-8d96",2024-03-17,2025-06-05 10:40:23,"Station","Debit Card","Adult","Standard","Off-Peak",3,"Liverpool Lime Street","Manchester Piccadilly",2024-03-17,2025-06-05 11:15:00,2025-06-05 11:45:00,2025-06-05 11:52:00,"Delayed","Technical Issue","Yes","Sunday"
"dd50019d-cdec-4c73-8687",2024-03-17,2025-06-05 10:44:51,"Station","Debit Card","Adult","Standard","Off-Peak",11,"Birmingham New Street","Manchester Piccadilly",2024-03-17,2025-06-05 11:15:00,2025-06-05 12:35:00,2025-06-05 13:16:00,"Delayed","Technical Issue","Yes","Sunday"
"4f33a715-c8fd-4cf9-9792",2024-03-17,2025-06-05 10:48:25,"Station","Debit Card","Adult","Standard","Off-Peak",11,"Birmingham New Street","Manchester Piccadilly",2024-03-17,2025-06-05 11:15:00,2025-06-05 12:35:00,2025-06-05 13:16:00,"Delayed","Technical Issue","Yes","Sunday"
"b9e06c7a-b57b-45eb-9823",2024-03-17,2025-06-05 11:55:06,"Station","Debit Card","Adult","Standard","Advance",2,"Liverpool Lime Street","Manchester Piccadilly",2024-03-18,2025-06-05 11:15:00,2025-06-05 11:45:00,2025-06-05 12:20:00,"Delayed","Technical Issue","Yes","Monday"
"a15a3445-4398-457e-9c9c",2024-03-17,2025-06-05 12:04:05,"Station","Debit Card","Adult","First Class","Advance",7,"Liverpool Lime Street","Manchester Piccadilly",2024-03-18,2025-06-05 11:15:00,2025-06-05 11:45:00,2025-06-05 12:20:00,"Delayed","Technical Issue","Yes","Monday"
"f7bac973-c956-49b4-bb82",2024-03-17,2025-06-05 15:01:43,"Station","Debit Card","None","Standard","Off-Peak",113,"Liverpool Lime Street","London Euston",2024-03-17,2025-06-05 15:30:00,2025-06-05 17:45:00,2025-06-05 18:14:00,"Delayed","Staffing","Yes","Sunday"
"11c3398e-1263-466f-877f",2024-03-17,2025-06-05 16:06:13,"Station","Debit Card","None","Standard","Advance",29,"Edinburgh Waverley","London Kings Cross",2024-03-18,2025-06-05 15:30:00,2025-06-05 19:50:00,2025-06-05 20:11:00,"Delayed","Staffing","Yes","Monday"
"b07b59f0-4059-427b-a937",2024-03-17,2025-06-05 16:09:25,"Station","Debit Card","None","Standard","Advance",29,"Edinburgh Waverley","London Kings Cross",2024-03-18,2025-06-05 15:30:00,2025-06-05 19:50:00,2025-06-05 20:11:00,"Delayed","Staffing","Yes","Monday"
"2fbbc9ba-c5e7-486c-890d",2024-03-17,2025-06-05 16:10:21,"Station","Debit Card","None","Standard","Advance",29,"Edinburgh Waverley","London Kings Cross",2024-03-18,2025-06-05 15:30:00,2025-06-05 19:50:00,2025-06-05 20:11:00,"Delayed","Staffing","Yes","Monday"
"0e3f0d68-4d8f-4281-a7d5",2024-03-17,2025-06-05 17:05:17,"Station","Debit Card","Adult","Standard","Off-Peak",76,"Liverpool Lime Street","London Euston",2024-03-17,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 20:06:00,"Delayed","Technical Issue","Yes","Sunday"
"e3644588-ebe5-4436-b785",2024-03-17,2025-06-05 18:03:33,"Station","Debit Card","Adult","Standard","Advance",50,"Liverpool Lime Street","London Euston",2024-03-18,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 20:05:00,"Delayed","Technical Issue","Yes","Monday"
"0dfcd7c8-757e-4a1f-8c64",2024-03-17,2025-06-05 19:14:18,"Station","Contactless","Adult","Standard","Advance",50,"Liverpool Lime Street","London Euston",2024-03-18,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 20:05:00,"Delayed","Technical Issue","No","Monday"
"b9dc72f2-ee2f-4716-b5dc",2024-03-17,2025-06-05 19:35:42,"Station","Credit Card","None","Standard","Advance",3,"Manchester Piccadilly","Liverpool Lime Street",2024-03-18,2025-06-05 17:45:00,2025-06-05 18:15:00,2025-06-05 18:54:00,"Delayed","Staff Shortage","No","Monday"
"799e2aaa-b2fe-49d8-a867",2024-03-17,2025-06-05 19:36:48,"Station","Credit Card","None","Standard","Advance",3,"Manchester Piccadilly","Liverpool Lime Street",2024-03-18,2025-06-05 17:45:00,2025-06-05 18:15:00,2025-06-05 18:54:00,"Delayed","Staff Shortage","No","Monday"
"0b955820-0388-4a1f-ae61",2024-03-17,2025-06-05 19:40:37,"Station","Credit Card","None","Standard","Advance",3,"Manchester Piccadilly","Liverpool Lime Street",2024-03-18,2025-06-05 17:45:00,2025-06-05 18:15:00,2025-06-05 18:54:00,"Delayed","Staff Shortage","No","Monday"
"ddb7e47b-4cae-47cd-8e08",2024-03-18,2025-06-05 04:55:22,"Online","Credit Card","None","Standard","Anytime",70,"London Kings Cross","York",2024-03-18,2025-06-05 06:15:00,2025-06-05 08:05:00,2025-06-05 08:36:00,"Delayed","Technical Issue","No","Monday"
"ea05e85b-abc2-41db-bbd4",2024-03-18,2025-06-05 04:57:02,"Online","Credit Card","None","Standard","Anytime",70,"London Kings Cross","York",2024-03-18,2025-06-05 06:15:00,2025-06-05 08:05:00,2025-06-05 08:36:00,"Delayed","Technical Issue","No","Monday"
"19a95dd1-5003-4dd2-9e41",2024-03-18,2025-06-05 06:30:11,"Station","Credit Card","None","Standard","Anytime",151,"Liverpool Lime Street","London Euston",2024-03-18,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:03:00,"Delayed","Weather","No","Monday"
"176158f0-ca96-436e-bd54",2024-03-18,2025-06-05 06:30:44,"Station","Credit Card","None","Standard","Anytime",151,"Liverpool Lime Street","London Euston",2024-03-18,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:03:00,"Delayed","Weather","No","Monday"
"c769a328-5ba8-44dd-8a30",2024-03-18,2025-06-05 06:31:00,"Station","Credit Card","None","Standard","Anytime",151,"Liverpool Lime Street","London Euston",2024-03-18,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:03:00,"Delayed","Weather","No","Monday"
"0508a830-58ed-4f38-8624",2024-03-18,2025-06-05 06:33:22,"Station","Credit Card","None","Standard","Anytime",151,"Liverpool Lime Street","London Euston",2024-03-18,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:03:00,"Delayed","Weather","No","Monday"
"beca4dbb-8ba4-4a5b-af8d",2024-03-18,2025-06-05 06:40:51,"Station","Credit Card","None","Standard","Anytime",151,"Liverpool Lime Street","London Euston",2024-03-18,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:03:00,"Delayed","Weather","No","Monday"
"22aea55e-2525-4d05-82e3",2024-03-18,2025-06-05 06:44:25,"Station","Credit Card","None","Standard","Anytime",151,"Liverpool Lime Street","London Euston",2024-03-18,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 11:03:00,"Delayed","Weather","No","Monday"
"10fe0683-43ba-445f-bc87",2024-03-18,2025-06-05 07:40:53,"Station","Contactless","Adult","Standard","Off-Peak",12,"Manchester Piccadilly","Nottingham",2024-03-18,2025-06-05 09:00:00,2025-06-05 10:00:00,2025-06-05 10:34:00,"Delayed","Signal Failure","No","Monday"
"41d8776f-ce64-4275-9d3f",2024-03-18,2025-06-05 09:30:15,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-03-19,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:36:00,"Delayed","Weather","No","Tuesday"
"313b993e-dd66-4828-b812",2024-03-18,2025-06-05 09:30:39,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-03-19,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:36:00,"Delayed","Weather","No","Tuesday"
"b55982c1-bf7f-4029-957c",2024-03-18,2025-06-05 09:30:50,"Station","Contactless","None","Standard","Off-Peak",4,"Manchester Piccadilly","Liverpool Lime Street",2024-03-18,2025-06-05 11:00:00,2025-06-05 11:30:00,2025-06-05 13:56:00,"Delayed","Staff Shortage","No","Monday"
"5ee3cb81-4338-442f-b5ac",2024-03-18,2025-06-05 09:31:45,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-03-19,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:36:00,"Delayed","Weather","No","Tuesday"
"37198a20-543d-4a71-84cc",2024-03-18,2025-06-05 09:39:43,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-03-19,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:36:00,"Delayed","Weather","No","Tuesday"
"0ef88c81-24fe-4bdd-ba67",2024-03-18,2025-06-05 09:40:38,"Station","Credit Card","None","Standard","Advance",76,"Liverpool Lime Street","London Euston",2024-03-19,2025-06-05 08:00:00,2025-06-05 10:15:00,2025-06-05 10:36:00,"Delayed","Weather","No","Tuesday"
"70a8ceda-0677-4108-bd1a",2024-03-18,2025-06-05 09:41:05,"Station","Credit Card","None","Standard","Off-Peak",4,"Manchester Piccadilly","Liverpool Lime Street",2024-03-18,2025-06-05 11:00:00,2025-06-05 11:30:00,2025-06-05 13:56:00,"Delayed","Staff Shortage","No","Monday"
"6cee7b50-f908-4b9b-a68c",2024-03-18,2025-06-05 09:44:38,"Station","Credit Card","None","Standard","Advance",84,"Manchester Piccadilly","London Euston",2024-03-19,2025-06-05 08:00:00,2025-06-05 09:50:00,2025-06-05 10:20:00,"Delayed","Weather","No","Tuesday"
"ac191c4e-418c-4557-a97e",2024-03-18,2025-06-05 10:30:28,"Station","Contactless","Adult","Standard","Advance",6,"Manchester Piccadilly","Leeds",2024-03-19,2025-06-05 09:00:00,2025-06-05 09:45:00,2025-06-05 12:09:00,"Delayed","Signal Failure","No","Tuesday"
"57805cfd-a023-4a05-8b0d",2024-03-18,2025-06-05 10:38:33,"Station","Contactless","Adult","Standard","Advance",6,"Manchester Piccadilly","Leeds",2024-03-19,2025-06-05 09:00:00,2025-06-05 09:45:00,2025-06-05 12:09:00,"Delayed","Signal Failure","No","Tuesday"
"949ebda1-808d-4ce5-a0f1",2024-03-18,2025-06-05 16:04:18,"Station","Credit Card","None","Standard","Anytime",5,"Manchester Piccadilly","Liverpool Lime Street",2024-03-18,2025-06-05 17:45:00,2025-06-05 18:15:00,2025-06-05 18:54:00,"Delayed","Staff Shortage","No","Monday"
"8530c445-18e8-4eab-8f00",2024-03-18,2025-06-05 16:10:22,"Station","Credit Card","None","Standard","Anytime",5,"Manchester Piccadilly","Liverpool Lime Street",2024-03-18,2025-06-05 17:45:00,2025-06-05 18:15:00,2025-06-05 18:54:00,"Delayed","Staff Shortage","No","Monday"
"54fa0d20-be74-4bfc-98c9",2024-03-18,2025-06-05 17:05:23,"Station","Debit Card","Adult","Standard","Anytime",101,"Liverpool Lime Street","London Euston",2024-03-18,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 20:05:00,"Delayed","Technical Issue","Yes","Monday"
"27faaec9-358e-4abb-8c35",2024-03-18,2025-06-05 17:14:19,"Station","Debit Card","Adult","Standard","Anytime",101,"Liverpool Lime Street","London Euston",2024-03-18,2025-06-05 17:30:00,2025-06-05 19:45:00,2025-06-05 20:05:00,"Delayed","Technical Issue","Yes","Monday"
